time_ma,co2_ppm
1.674,225.116
1.675,228.993
1.676,232.777
1.677,237.504
1.678,251.072
1.679,252.233
1.68,252.974
1.681,252.78
1.682,251.938
1.683,251.918
1.684,251.609
1.685,250.012
1.686,248.704
1.687,246.805
1.688,245.046
1.689,242.966
1.69,240.534
1.691,237.32
1.692,234.155
1.693,230.181
1.694,225.542
1.695,221.878
1.696,218.771
1.697,215.271
1.698,207.151
1.699,194.433
1.7,196.336
1.701,196.58
1.702,194.53
1.703,195.43
1.704,199.081
1.705,204.765
1.706,217.621
1.707,215.703
1.708,203.822
1.709,207.275
1.71,217.337
1.711,236.18
1.712,237.944
1.713,239.109
1.714,242.198
1.715,244.066
1.716,245.879
1.717,247.449
1.718,248.089
1.719,247.669
1.72,246.317
1.721,244.856
1.722,243.244
1.723,241.592
1.724,240.994
1.725,240.084
1.726,238.779
1.727,237.254
1.728,236.113
1.729,235.861
1.73,235.739
1.731,235.935
1.732,236.458
1.733,236.142
1.734,235.238
1.735,234.416
1.736,234.67
1.737,235.301
1.738,234.123
1.739,232.349
1.74,230.079
1.741,226.345
