# age_ma,DST_anomaly_K,GMSST_anomaly_K,GMST_anomaly_K,BSL_m,R_LI_Wm2,CO2_ppm,R_CO2_Wm2,S_CO2_LI_K_per_Wm2
0.217,-0.92,-0.92,-1.52,-18,-1.05809012,244.08,-0.6961691421,0.8664625766
0.218,-1.13,-1.13,-1.88,-33,-1.755832221,236.648,-0.8616031014,0.7182603459
0.219,-1.48,-1.48,-2.5,-44,-2.17839078,228.049,-1.059624186,0.7720779632
0.22,-1.67,-1.67,-2.84,-41,-2.069871925,222.241,-1.197644233,0.8691617313
0.221,-1.76,-1.76,-3.01,-79,-3.155383476,222.068,-1.201810477,0.6908115709
0.222,-1.93,-1.93,-3.31,-123,-4.017536516,219.138,-1.272869033,0.6256609195
0.223,-1.98,-1.98,-3.41,-115,-3.863175896,217.775,-1.306249013,0.6596478448
0.224,-1.95,-1.95,-3.35,-109,-3.750149801,215.538,-1.361488788,0.6553671473
0.225,-1.96,-1.96,-3.36,-101,-3.599741246,221.356,-1.218991339,0.6972787844
0.226,-1.98,-1.98,-3.4,-77,-3.110653654,224.422,-1.145397045,0.7988626641
0.227,-1.92,-1.92,-3.3,-75,-3.06491739,227.288,-1.077507002,0.7966349383
0.228,-1.93,-1.93,-3.32,-102,-3.618648331,231.85,-0.9711881903,0.7233373094
0.229,-1.9,-1.9,-3.26,-45,-2.213508577,236.587,-0.8629823316,1.059648833
0.23,-1.87,-1.87,-3.2,-95,-3.484859337,240.971,-0.7647531787,0.7530098304
0.231,-1.76,-1.76,-3.01,-86,-3.304958889,245.639,-0.6621060235,0.7587473526
0.232,-1.61,-1.61,-2.73,-76,-3.087915426,248.236,-0.6058404581,0.7390851171
0.233,-1.59,-1.59,-2.69,-38,-1.956432734,251.42,-0.5376550242,1.078550661
0.234,-1.54,-1.54,-2.61,-48,-2.315811262,254.567,-0.4711052231,0.936518914
0.235,-1.46,-1.46,-2.47,-12,-0.7342226561,257.448,-0.4108979531,2.156978034
0.236,-1.31,-1.31,-2.21,-11,-0.6775470979,259.468,-0.3690843702,2.111535977
0.237,-1.1,-1.1,-1.83,2,0.1343468725,262.419,-0.3085807813,10.503122
0.238,-0.97,-0.97,-1.61,6,0.4138963161,263.99,-0.2766479118,-11.73055532
0.239,-0.82,-0.82,-1.35,6,0.4138963161,262.968,-0.2973998763,-11.58833697
0.24,-0.77,-0.77,-1.26,-28,-1.539924701,261.212,-0.3332449491,0.6726566383
0.241,-0.83,-0.83,-1.37,-25,-1.40260658,254.33,-0.4760883537,0.7292296239
0.242,-1.09,-1.09,-1.82,-3,-0.1949199307,247.744,-0.6164545992,2.243107138
0.243,-1.31,-1.31,-2.2,-25,-1.40260658,243.224,-0.7149648208,1.038926007
0.244,-1.44,-1.44,-2.42,-66,-2.84489123,237.445,-0.8436152635,0.6560921079
0.245,-1.39,-1.39,-2.35,-108,-3.731397367,232.72,-0.9511502823,0.5018635529
0.246,-1.74,-1.74,-2.97,-109,-3.750149801,226.046,-1.106821885,0.6114921379
0.247,-2.02,-2.02,-3.47,-89,-3.366231144,221.67,-1.211407585,0.7580327339
0.248,-2.21,-2.21,-3.83,-91,-3.406299423,216.633,-1.334377933,0.8079014268
0.249,-2.36,-2.36,-4.11,-91,-3.406299423,212.597,-1.43499176,0.8489470773
0.25,-2.42,-2.42,-4.23,-97,-3.523482126,208.292,-1.544438922,0.8346617795
0.251,-2.58,-2.58,-4.52,-109,-3.750149801,205.732,-1.610600181,0.8431656047
0.252,-2.47,-2.47,-4.32,-118,-3.920386629,204.226,-1.649907311,0.775542556
0.253,-2.59,-2.59,-4.55,-91,-3.406299423,202.185,-1.703643267,0.8904209453
0.254,-2.66,-2.66,-4.67,-106,-3.693891798,201.76,-1.714900992,0.8634089309
0.255,-2.59,-2.59,-4.54,-73,-3.018109109,208.039,-1.550941201,0.9936419369
0.256,-2.58,-2.58,-4.53,-99,-3.561754237,212.687,-1.432727391,0.9070010339
0.257,-2.56,-2.56,-4.5,-101,-3.599741246,213.826,-1.404153047,0.8992995727
0.258,-2.58,-2.58,-4.53,-99,-3.561754237,215.742,-1.356427574,0.9210720901
0.259,-2.58,-2.58,-4.53,-95,-3.484859337,217.113,-1.322536897,0.9422980297
